"1 _ 1",,,"2 _ 1",,,"3 _ 1",,,"4 _ 1",,
"Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"45.29","3422.917","0.7548","45.29","2987.423","0.7547667","45.29","3364.944","0.7547","45.29","3677.677","0.7547667"
"45.3","3423.846","0.7549667","45.3","2988.343","0.7549334","45.3","3365.839","0.7548667","45.3","3678.625","0.7549334"
"45.31","3424.783","0.7551333","45.31","2989.254","0.7551333","45.31","3366.748","0.7550333","45.31","3679.577","0.7551"
"45.32","3425.72","0.7553","45.32","2990.162","0.7553","45.32","3367.702","0.7552333","45.32","3680.53","0.7552667"
"45.33","3426.646","0.7554667","45.33","2991.079","0.7554667","45.33","3368.688","0.7554333","45.33","3681.475","0.7554"
"45.34","3427.563","0.7556334","45.34","2992.013","0.7556334","45.34","3369.667","0.7555667","45.34","3682.416","0.7555667"
"45.35","3428.481","0.7558","45.35","2992.967","0.7558333","45.35","3370.634","0.7557667","45.35","3683.367","0.7557667"
"45.36","3429.404","0.7559667","45.36","2993.94","0.7559667","45.36","3371.62","0.7559","45.36","3684.316","0.7559"
"45.37","3430.335","0.7561333","45.37","2994.932","0.7561333","45.37","3372.637","0.7560667","45.37","3685.26","0.7561"
"45.38","3431.276","0.7563","45.38","2995.938","0.7563","45.38","3373.648","0.7562333","45.38","3686.209","0.7562333"
"45.39","3432.224","0.7564667","45.39","2996.93","0.7564667","45.39","3374.613","0.7564","45.39","3687.174","0.7564"
"45.4","3433.181","0.7566667","45.4","2997.893","0.7566333","45.4","3375.53","0.7565667","45.4","3688.152","0.7565667"
"45.41","3434.148","0.7568333","45.41","2998.817","0.7568","45.41","3376.419","0.7567334","45.41","3689.139","0.7567667"
"45.42","3435.122","0.757","45.42","2999.714","0.7569667","45.42","3377.304","0.7569","45.42","3690.125","0.7569333"
"45.43","3436.107","0.7571667","45.43","3000.606","0.7571334","45.43","3378.211","0.7570333","45.43","3691.108","0.7571"
"45.44","3437.101","0.7573333","45.44","3001.518","0.7573","45.44","3379.142","0.7572333","45.44","3692.098","0.7572667"
"45.45","3438.091","0.7575334","45.45","3002.466","0.7575","45.45","3380.07","0.7574","45.45","3693.11","0.7574334"
"45.46","3439.068","0.7577","45.46","3003.438","0.7576333","45.46","3380.975","0.7575667","45.46","3694.152","0.7575667"
"45.47","3440.034","0.7578667","45.47","3004.409","0.7578334","45.47","3381.868","0.7577333","45.47","3695.204","0.7577333"
"45.48","3441.001","0.7580333","45.48","3005.368","0.7579667","45.48","3382.773","0.7579333","45.48","3696.238","0.7579"
"45.49","3441.974","0.7582","45.49","3006.312","0.7581334","45.49","3383.704","0.7581","45.49","3697.232","0.7580667"
"45.5","3442.947","0.7583667","45.5","3007.251","0.7583","45.5","3384.666","0.7583","45.5","3698.185","0.7582334"
"45.51","3443.906","0.7585334","45.51","3008.185","0.7584667","45.51","3385.657","0.7584667","45.51","3699.123","0.7584"
"45.52","3444.849","0.7587","45.52","3009.107","0.7586333","45.52","3386.676","0.7586333","45.52","3700.07","0.7586"
"45.53","3445.779","0.7588667","45.53","3010.019","0.7588","45.53","3387.701","0.7587667","45.53","3701.029","0.7587333"
"45.54","3446.705","0.7590333","45.54","3010.925","0.7589667","45.54","3388.705","0.7589334","45.54","3701.996","0.7589334"
"45.55","3447.635","0.7591667","45.55","3011.836","0.7591333","45.55","3389.674","0.7591","45.55","3702.979","0.7591"
"45.56","3448.563","0.7593333","45.56","3012.755","0.7593","45.56","3390.607","0.7592667","45.56","3703.985","0.7592334"
"45.57","3449.485","0.7595","45.57","3013.682","0.7594666","45.57","3391.516","0.7594","45.57","3705.011","0.7594"
"45.58","3450.396","0.7596667","45.58","3014.615","0.7596334","45.58","3392.419","0.7595667","45.58","3706.042","0.7595667"
"45.59","3451.29","0.7598333","45.59","3015.555","0.7597667","45.59","3393.33","0.7597333","45.59","3707.058","0.7597333"
"45.6","3452.174","0.76","45.6","3016.505","0.7599667","45.6","3394.242","0.7598667","45.6","3708.05","0.7599"
"45.61","3453.066","0.7601667","45.61","3017.454","0.7601333","45.61","3395.135","0.7600334","45.61","3709.012","0.7601"
"45.62","3453.983","0.7603334","45.62","3018.385","0.7603","45.62","3396.003","0.7602333","45.62","3709.968","0.7602667"
"45.63","3454.927","0.7605","45.63","3019.296","0.7604667","45.63","3396.867","0.7603667","45.63","3710.946","0.7604333"
"45.64","3455.885","0.7606667","45.64","3020.216","0.7606333","45.64","3397.74","0.7605333","45.64","3711.964","0.7606"
"45.65","3456.839","0.7608","45.65","3021.164","0.7608","45.65","3398.639","0.7607","45.65","3713.008","0.7607667"
"45.66","3457.784","0.761","45.66","3022.127","0.7609333","45.66","3399.561","0.7608667","45.66","3714.046","0.7609"
"45.67","3458.714","0.7611667","45.67","3023.09","0.7611","45.67","3400.493","0.7610334","45.67","3715.057","0.7610667"
"45.68","3459.628","0.7613","45.68","3024.045","0.7612666","45.68","3401.418","0.7612333","45.68","3716.042","0.7612666"
"45.69","3460.542","0.7614667","45.69","3024.988","0.7614334","45.69","3402.344","0.7613667","45.69","3717.011","0.7614334"
"45.7","3461.465","0.7616333","45.7","3025.909","0.7616","45.7","3403.281","0.7615667","45.7","3717.974","0.7616"
"45.71","3462.391","0.7618","45.71","3026.808","0.7617667","45.71","3404.233","0.7617334","45.71","3718.936","0.7617667"
"45.72","3463.318","0.7619666","45.72","3027.711","0.7619666","45.72","3405.188","0.7619","45.72","3719.908","0.7619333"
"45.73","3464.247","0.7621334","45.73","3028.639","0.7621","45.73","3406.15","0.7620667","45.73","3720.909","0.7621"
"45.74","3465.175","0.7623","45.74","3029.598","0.7623","45.74","3407.119","0.7622333","45.74","3721.937","0.7622667"
"45.75","3466.092","0.7625","45.75","3030.57","0.7624667","45.75","3408.094","0.7624","45.75","3722.976","0.7624334"
"45.76","3467.007","0.7626667","45.76","3031.545","0.7626333","45.76","3409.065","0.7625667","45.76","3724.016","0.7626"
"45.77","3467.932","0.7628","45.77","3032.521","0.7628","45.77","3410.032","0.7627333","45.77","3725.042","0.7627667"
"45.78","3468.881","0.7629667","45.78","3033.5","0.7629667","45.78","3411.002","0.7629","45.78","3726.041","0.7629333"
"45.79","3469.857","0.7631333","45.79","3034.484","0.7631333","45.79","3411.969","0.7630333","45.79","3727.007","0.7631"
"45.8","3470.842","0.7633","45.8","3035.467","0.7633","45.8","3412.921","0.7632334","45.8","3727.964","0.7632667"
"45.81","3471.809","0.7634667","45.81","3036.429","0.7634333","45.81","3413.86","0.7633667","45.81","3728.934","0.7634333"
"45.82","3472.746","0.7636334","45.82","3037.372","0.7636","45.82","3414.795","0.7635667","45.82","3729.914","0.7636"
"45.83","3473.663","0.7638","45.83","3038.306","0.7637666","45.83","3415.728","0.7637333","45.83","3730.887","0.7637666"
"45.84","3474.584","0.7639667","45.84","3039.237","0.7639334","45.84","3416.663","0.7639","45.84","3731.855","0.7639334"
"45.85","3475.525","0.7641333","45.85","3040.156","0.7641","45.85","3417.605","0.7640667","45.85","3732.822","0.7641"
"45.86","3476.486","0.7643","45.86","3041.069","0.7642667","45.86","3418.554","0.7642334","45.86","3733.795","0.7642667"
"45.87","3477.462","0.7644667","45.87","3041.998","0.7644333","45.87","3419.524","0.7644","45.87","3734.777","0.7644333"
"45.88","3478.443","0.7646334","45.88","3042.952","0.7646","45.88","3420.516","0.7645333","45.88","3735.77","0.7646334"
"45.89","3479.409","0.7648","45.89","3043.913","0.7647667","45.89","3421.516","0.7647333","45.89","3736.761","0.7648"
"45.9","3480.356","0.765","45.9","3044.864","0.7649333","45.9","3422.496","0.7649","45.9","3737.744","0.7649667"
"45.91","3481.295","0.7651667","45.91","3045.806","0.7651","45.91","3423.437","0.7650667","45.91","3738.733","0.7651667"
"45.92","3482.244","0.7653334","45.92","3046.75","0.7652667","45.92","3424.345","0.7652333","45.92","3739.745","0.7653334"
"45.93","3483.209","0.7655","45.93","3047.694","0.7654334","45.93","3425.257","0.7654","45.93","3740.789","0.7654667"
"45.94","3484.181","0.7656667","45.94","3048.645","0.7656","45.94","3426.201","0.7655666","45.94","3741.845","0.7656333"
"45.95","3485.161","0.7658333","45.95","3049.605","0.7657667","45.95","3427.162","0.7657334","45.95","3742.888","0.7658333"
"45.96","3486.14","0.766","45.96","3050.57","0.7659333","45.96","3428.117","0.7659","45.96","3743.903","0.766"
"45.97","3487.116","0.7662","45.97","3051.531","0.7661","45.97","3429.069","0.7660667","45.97","3744.888","0.7661667"
"45.98","3488.093","0.7663333","45.98","3052.484","0.7662667","45.98","3430.04","0.7662333","45.98","3745.857","0.7663333"
"45.99","3489.082","0.7665","45.99","3053.428","0.7664334","45.99","3431.022","0.7664","45.99","3746.831","0.7665"
"46","3490.083","0.7666667","46","3054.365","0.7666","46","3431.999","0.7665667","46","3747.828","0.7666667"
"46.01","3491.079","0.7668334","46.01","3055.298","0.7667667","46.01","3432.977","0.7667667","46.01","3748.836","0.7668334"
"46.02","3492.046","0.767","46.02","3056.23","0.7669","46.02","3433.963","0.7669333","46.02","3749.84","0.7669667"
"46.03","3492.986","0.7671667","46.03","3057.162","0.7671","46.03","3434.947","0.7671","46.03","3750.839","0.7671334"
"46.04","3493.91","0.7673333","46.04","3058.085","0.7672667","46.04","3435.927","0.7672667","46.04","3751.825","0.7673"
"46.05","3494.835","0.7674667","46.05","3058.999","0.7674333","46.05","3436.917","0.7674","46.05","3752.781","0.7674333"
"46.06","3495.763","0.7676333","46.06","3059.914","0.7676","46.06","3437.918","0.7675667","46.06","3753.697","0.7676"
"46.07","3496.696","0.7678","46.07","3060.85","0.7677667","46.07","3438.905","0.7677333","46.07","3754.585","0.7677667"
"46.08","3497.635","0.7679667","46.08","3061.806","0.7679334","46.08","3439.858","0.7679334","46.08","3755.461","0.7679334"
"46.09","3498.572","0.7681333","46.09","3062.762","0.7681","46.09","3440.782","0.7681","46.09","3756.347","0.7681"
"46.1","3499.498","0.7683","46.1","3063.71","0.7682667","46.1","3441.71","0.7682667","46.1","3757.261","0.7682667"
"46.11","3500.415","0.7684667","46.11","3064.647","0.7684333","46.11","3442.671","0.7684333","46.11","3758.219","0.7684667"
"46.12","3501.336","0.7686334","46.12","3065.589","0.7686334","46.12","3443.669","0.7686","46.12","3759.223","0.7686"
"46.13","3502.273","0.7688","46.13","3066.553","0.7687667","46.13","3444.686","0.7687667","46.13","3760.246","0.7687667"
"46.14","3503.23","0.7689667","46.14","3067.535","0.7689667","46.14","3445.691","0.7689","46.14","3761.265","0.7689334"
"46.15","3504.191","0.7691333","46.15","3068.52","0.7691333","46.15","3446.658","0.7691","46.15","3762.269","0.7691"
"46.16","3505.148","0.7693","46.16","3069.491","0.7693","46.16","3447.582","0.7692333","46.16","3763.256","0.7693"
"46.17","3506.093","0.7694667","46.17","3070.451","0.7694667","46.17","3448.48","0.7694","46.17","3764.232","0.7694333"
"46.18","3507.034","0.7696334","46.18","3071.412","0.7696334","46.18","3449.376","0.7695667","46.18","3765.206","0.7696"
"46.19","3507.976","0.7698","46.19","3072.381","0.7698","46.19","3450.286","0.7697667","46.19","3766.189","0.7697667"
"46.2","3508.918","0.7699667","46.2","3073.354","0.7699667","46.2","3451.207","0.7699333","46.2","3767.18","0.7699"
"46.21","3509.857","0.7701333","46.21","3074.312","0.7701333","46.21","3452.137","0.7701","46.21","3768.16","0.7700667"
"46.22","3510.788","0.7703","46.22","3075.234","0.7703","46.22","3453.086","0.7702667","46.22","3769.103","0.7702333"
"46.23","3511.715","0.7704667","46.23","3076.125","0.7704667","46.23","3454.057","0.7704667","46.23","3770.007","0.7704"
"46.24","3512.654","0.7706667","46.24","3077.005","0.7706333","46.24","3455.049","0.7706333","46.24","3770.901","0.7705667"
"46.25","3513.622","0.7708","46.25","3077.896","0.7708","46.25","3456.055","0.7707667","46.25","3771.814","0.7707334"
"46.26","3514.607","0.771","46.26","3078.808","0.7709666","46.26","3457.067","0.7709333","46.26","3772.756","0.7709"
"46.27","3515.593","0.7711667","46.27","3079.743","0.7711334","46.27","3458.072","0.7711","46.27","3773.73","0.7711"
"46.28","3516.573","0.7713333","46.28","3080.682","0.7713","46.28","3459.058","0.7712667","46.28","3774.729","0.7712667"
"46.29","3517.543","0.7715","46.29","3081.615","0.7715","46.29","3460.024","0.7714334","46.29","3775.749","0.7714334"
"46.3","3518.493","0.7716666","46.3","3082.55","0.7716666","46.3","3460.973","0.7716","46.3","3776.787","0.7716333"
"46.31","3519.426","0.7718334","46.31","3083.51","0.7718334","46.31","3461.908","0.7717667","46.31","3777.834","0.7718"
"46.32","3520.363","0.7720333","46.32","3084.496","0.772","46.32","3462.824","0.7719333","46.32","3778.872","0.7719667"
"46.33","3521.321","0.7722","46.33","3085.496","0.7721667","46.33","3463.724","0.7721","46.33","3779.906","0.7721334"
"46.34","3522.302","0.7723667","46.34","3086.488","0.7723333","46.34","3464.626","0.7722667","46.34","3780.952","0.7723"
"46.35","3523.293","0.7725334","46.35","3087.451","0.7725","46.35","3465.547","0.7724333","46.35","3782.012","0.7724667"
"46.36","3524.284","0.7727333","46.36","3088.388","0.7726333","46.36","3466.49","0.7726","46.36","3783.06","0.7726"
"46.37","3525.274","0.7728667","46.37","3089.307","0.7728","46.37","3467.445","0.7727666","46.37","3784.078","0.7727666"
"46.38","3526.268","0.7730333","46.38","3090.219","0.7729667","46.38","3468.394","0.7729334","46.38","3785.071","0.7729"
"46.39","3527.262","0.7732","46.39","3091.124","0.7731333","46.39","3469.336","0.7731","46.39","3786.044","0.7731"
"46.4","3528.249","0.7733334","46.4","3092.013","0.7733","46.4","3470.281","0.7732667","46.4","3786.992","0.7732667"
"46.41","3529.213","0.7735","46.41","3092.9","0.7734666","46.41","3471.234","0.7734333","46.41","3787.92","0.7734"
"46.42","3530.146","0.7736667","46.42","3093.807","0.7736334","46.42","3472.183","0.7736","46.42","3788.853","0.7735667"
"46.43","3531.043","0.7738333","46.43","3094.735","0.7738","46.43","3473.126","0.7737667","46.43","3789.813","0.7737333"
"46.44","3531.91","0.7739667","46.44","3095.667","0.7739667","46.44","3474.069","0.7739334","46.44","3790.793","0.7739"
"46.45","3532.771","0.7741333","46.45","3096.589","0.7741333","46.45","3475.02","0.7741","46.45","3791.761","0.7741"
"46.46","3533.646","0.7743334","46.46","3097.509","0.7743","46.46","3475.979","0.7742667","46.46","3792.714","0.7742667"
"46.47","3534.54","0.7745","46.47","3098.434","0.7744667","46.47","3476.942","0.7744333","46.47","3793.677","0.7744333"
"46.48","3535.449","0.7746667","46.48","3099.368","0.7746333","46.48","3477.904","0.7745667","46.48","3794.667","0.7746333"
"46.49","3536.38","0.7748","46.49","3100.313","0.7748","46.49","3478.87","0.7747334","46.49","3795.686","0.7748"
"46.5","3537.338","0.775","46.5","3101.272","0.7749667","46.5","3479.833","0.7749","46.5","3796.73","0.7749667"
"46.51","3538.312","0.7751334","46.51","3102.238","0.7751334","46.51","3480.782","0.7750334","46.51","3797.797","0.7751334"
"46.52","3539.283","0.7753","46.52","3103.191","0.7753","46.52","3481.716","0.7752","46.52","3798.871","0.7753"
"46.53","3540.246","0.7754667","46.53","3104.126","0.7754667","46.53","3482.641","0.7754","46.53","3799.934","0.7754334"
"46.54","3541.199","0.7756667","46.54","3105.059","0.7756333","46.54","3483.559","0.7755667","46.54","3800.968","0.7756"
"46.55","3542.14","0.7758334","46.55","3106.004","0.7758","46.55","3484.476","0.7757334","46.55","3801.973","0.7757667"
"46.56","3543.07","0.776","46.56","3106.964","0.7759667","46.56","3485.404","0.7759","46.56","3802.954","0.7759333"
"46.57","3544.013","0.7761334","46.57","3107.936","0.7761334","46.57","3486.362","0.7760667","46.57","3803.914","0.7761"
"46.58","3544.99","0.7763","46.58","3108.905","0.7763","46.58","3487.351","0.7762333","46.58","3804.856","0.7762333"
"46.59","3545.995","0.7764667","46.59","3109.86","0.7764333","46.59","3488.346","0.7764","46.59","3805.787","0.7764"
"46.6","3546.998","0.7766333","46.6","3110.793","0.7766333","46.6","3489.329","0.7765667","46.6","3806.712","0.7766"
"46.61","3547.968","0.7768","46.61","3111.71","0.7768","46.61","3490.303","0.7767333","46.61","3807.644","0.7767667"
"46.62","3548.909","0.7769667","46.62","3112.617","0.7769667","46.62","3491.283","0.7769","46.62","3808.594","0.7769333"
"46.63","3549.837","0.7771333","46.63","3113.529","0.7771333","46.63","3492.281","0.7770666","46.63","3809.564","0.7771"
"46.64","3550.774","0.7773","46.64","3114.464","0.7773","46.64","3493.284","0.7772334","46.64","3810.553","0.7772667"
"46.65","3551.722","0.7774667","46.65","3115.431","0.7774667","46.65","3494.276","0.7774","46.65","3811.565","0.7774333"
"46.66","3552.681","0.7776667","46.66","3116.417","0.7776334","46.66","3495.252","0.7775667","46.66","3812.583","0.7775667"
"46.67","3553.653","0.7778333","46.67","3117.402","0.7778","46.67","3496.219","0.7777333","46.67","3813.582","0.7777333"
"46.68","3554.647","0.778","46.68","3118.374","0.7779667","46.68","3497.182","0.7779","46.68","3814.562","0.7779334"
"46.69","3555.666","0.7781667","46.69","3119.326","0.7781","46.69","3498.139","0.7780667","46.69","3815.539","0.7781"
"46.7","3556.696","0.7783334","46.7","3120.252","0.7782667","46.7","3499.091","0.7782333","46.7","3816.519","0.7783"
"46.71","3557.715","0.7785","46.71","3121.166","0.7784667","46.71","3500.048","0.7783667","46.71","3817.498","0.7784333"
"46.72","3558.712","0.7786334","46.72","3122.088","0.7786334","46.72","3501.006","0.7785667","46.72","3818.485","0.7786334"
"46.73","3559.69","0.7788","46.73","3123.023","0.7788","46.73","3501.96","0.7787333","46.73","3819.493","0.7788"
"46.74","3560.657","0.7789667","46.74","3123.964","0.7789667","46.74","3502.913","0.7789","46.74","3820.522","0.7789667"
"46.75","3561.608","0.7791333","46.75","3124.916","0.7791333","46.75","3503.875","0.7790667","46.75","3821.557","0.7791333"
